#Rname	Rclass	Rfam	Rlen	FRG_NB_all	FRG_NB_Reconstructed_repeats	LEN_MASKED_NR	AVG_%DIV	MED_%DIV	AVG_%DEL	MED_%DEL	AVG_%INS	MED_%INS	AVG_LEN_MASKED	%_GENOME

rnd-5_family-952	LTR	LTR	nd	542	542	166922	22.2109178538553	nd	8.21854494913634	nd	10.0076113394241	nd	0.000932115852280684	nd
rnd-1_family-309	LTR	LTR	nd	139	139	6612	17.4541228070172	nd	2.22863127646706	nd	2.21326376285544	nd	3.69223350743454e-05	nd
rnd-3_family-828	DNA	DNA	nd	1089	1089	151127	17.1530628544218	nd	3.734548426158	nd	3.32768539043389	nd	0.000843914357649818	nd
rnd-1_family-325	LTR	Gypsy	nd	326	326	137814	15.0910057759037	nd	3.19637642039102	nd	3.82958560088216	nd	0.000769572699022359	nd
rnd-4_family-856	DNA	DNA	nd	964	964	155909	21.0998991078118	nd	6.78554855717126	nd	4.3542641540889	nd	0.000870617716138251	nd
rnd-1_family-255	DNA	DNA	nd	872	872	222400	8.15874532373584	nd	1.29837886690618	nd	2.60119761690457	nd	0.00124191278289994	nd
rnd-1_family-705	DNA	hAT-Tip100	nd	220	220	45323	12.0413529554534	nd	1.36772278975362	nd	1.98211857114517	nd	0.000253089986777761	nd
rnd-5_family-1484	DNA	TcMar-Stowaway	nd	1273	1273	197496	20.819548446545	nd	2.97818360878199	nd	3.63437016446096	nd	0.00110284535508816	nd
rnd-1_family-392	LTR	LTR	nd	87	87	3290	11.9117933130701	nd	3.04125531914893	nd	3.80158662613983	nd	1.83718212937986e-05	nd
rnd-5_family-2401	LTR	Copia	nd	364	364	198915	22.8912952768762	nd	4.08981761053625	nd	4.16954166352479	nd	0.0011107692500474	nd
rnd-3_family-646	DNA	DNA	nd	908	908	104600	15.0325827915856	nd	4.91948126194978	nd	6.49480038240792	nd	0.000584101066058156	nd
rnd-6_family-9743	DNA	DNA	nd	141	141	27499	15.2415360558579	nd	6.92280846576152	nd	3.40277501000033	nd	0.000153558271659018	nd
rnd-6_family-989	LTR	Gypsy	nd	78	78	39844	18.6866027507249	nd	1.80101094267614	nd	1.79131312117278	nd	0.000222494482562344	nd
rnd-1_family-1115	LTR	LTR	nd	151	151	59712	17.5111151862257	nd	1.8227488612003	nd	2.15785403268985	nd	0.000333440180272128	nd
rnd-1_family-386	LTR	LTR	nd	644	644	266358	12.6672413443633	nd	6.80438691535286	nd	3.27988241389367	nd	0.00148738041828985	nd
rnd-1_family-698	LTR	Gypsy	nd	386	386	67881	22.4998659418707	nd	2.78785300746947	nd	2.67609935033399	nd	0.000379057021654816	nd
rnd-1_family-1172	DNA	DNA	nd	45	45	2527	5.20905817174522	nd	4.60622872971903	nd	3.63140087059768	nd	1.41111223128964e-05	nd
rnd-1_family-389	Retro	Retro	nd	157	157	11977	20.5689772063123	nd	0.522606662770316	nd	0.999979126659464	nd	6.68812473057222e-05	nd
rnd-5_family-5343	LINE	LINE	nd	71	71	12471	16.5347165423781	nd	4.32794884131158	nd	4.33001764092701	nd	6.96398125698974e-05	nd
rnd-1_family-952	LTR	LTR	nd	84	84	22900	12.1458270742365	nd	2.05022445414819	nd	2.2321427947595	nd	0.000127876810829176	nd
rnd-5_family-4572	Retro	Retro	nd	89	89	27060	22.1489024390214	nd	2.9584275683668	nd	2.12816481892101	nd	0.000151106834106441	nd
rnd-6_family-2000	DNA	CMC-EnSpm	nd	150	150	27093	17.1284627025436	nd	2.91663381685317	nd	1.97323035470422	nd	0.0001512911107334	nd
rnd-5_family-8019	DNA	DNA	nd	132	132	60520	23.3619608393874	nd	2.81904312623936	nd	3.60528387310035	nd	0.00033795216556252	nd
rnd-5_family-3658	LINE	LINE	nd	147	147	29241	26.2040549228827	nd	3.36572552238304	nd	3.69541226360234	nd	0.000163285843906372	nd
rnd-5_family-1113	LTR	Copia	nd	917	917	480109	25.4232022936502	nd	2.64070315282256	nd	2.93687243938173	nd	0.00268099597250588	nd
rnd-1_family-173	DNA	DNA	nd	123	123	20497	17.2079436015025	nd	7.9212840903549	nd	6.77561155290983	nd	0.000114458121902429	nd
rnd-1_family-20	DNA	CMC-EnSpm	nd	725	725	106909	6.49422985903871	nd	6.02323424594528	nd	0.910626420600675	nd	0.00059699484580508	nd
rnd-1_family-938	LTR	LTR	nd	32	32	1398	8.21808297567953	nd	2.47747496423462	nd	0.648755364806866	nd	7.80662801481169e-06	nd
rnd-6_family-1551	Retro	Retro	nd	310	310	72775	20.6854843009247	nd	2.25003778770116	nd	3.46601497767085	nd	0.000406385803846867	nd
rnd-6_family-8677	DNA	CMC-EnSpm	nd	162	162	30183	13.6627803730592	nd	7.92876056058042	nd	4.1171666169703	nd	0.000168546103985022	nd
rnd-1_family-811	LTR	Gypsy	nd	27	27	1679	13.7384395473497	nd	0.377885646217986	nd	1.25763549731984	nd	9.37577141406926e-06	nd
rnd-1_family-1134	LINE	LINE	nd	147	147	33972	12.3425918403399	nd	1.86956464146952	nd	4.93155451548278	nd	0.000189704411244051	nd
rnd-5_family-923	LTR	Copia	nd	94	94	27742	15.2641547112673	nd	4.27147826400453	nd	4.80115024151127	nd	0.000154915217730262	nd
rnd-6_family-110	SINE?	SINE?	nd	168	168	21397	14.00629901388	nd	4.10761742300293	nd	2.47886105528821	nd	0.000119483848092221	nd
rnd-1_family-1067	LTR	LTR	nd	157	157	29338	9.55810757379529	nd	1.52788874497217	nd	3.94869486672545	nd	0.000163827505506828	nd
rnd-1_family-871	DNA	DNA	nd	60	60	3193	12.0748011274663	nd	1.03187911055434	nd	0.687986219855936	nd	1.78301596933431e-05	nd
rnd-1_family-14	LTR	Copia	nd	1091	1091	173869	10.655483381167	nd	4.19228350079595	nd	3.36419137396472	nd	0.000970908874325675	nd
rnd-1_family-801	DNA	DNA	nd	224	224	13957	5.42036540803878	nd	0.491147094647847	nd	30.0667098946786	nd	7.79378449232666e-05	nd
rnd-1_family-861	LTR	Copia	nd	65	65	36016	12.7002115726335	nd	2.54892936472706	nd	1.74204964460283	nd	0.000201118393835091	nd
rnd-5_family-257	Retro	Retro	nd	95	95	14429	16.8229212003608	nd	6.21437036523684	nd	11.5301885092526	nd	8.05735591028024e-05	nd
rnd-5_family-5074	DNA	hAT-Tag1	nd	202	202	32354	19.851632873834	nd	5.08578537429684	nd	4.75390554490946	nd	0.000180669272382845	nd
rnd-1_family-668	DNA	DNA	nd	359	359	92057	11.6335921222728	nd	3.08258502884025	nd	3.40429853243074	nd	0.000514059195393075	nd
rnd-6_family-2698	LTR	Copia	nd	150	150	35455	21.9215583133552	nd	2.0209028345789	nd	2.33129290650115	nd	0.000197985691176787	nd
rnd-1_family-330	DNA	hAT-Ac	nd	284	284	62762	11.4196386348434	nd	2.01821149740266	nd	0.921745323603607	nd	0.000350471807915315	nd
rnd-6_family-1358	LTR	Copia	nd	580	580	242587	23.6885932057563	nd	2.14560128943405	nd	2.51884359013491	nd	0.001354639821337	nd
rnd-1_family-354	LTR	Gypsy	nd	8	8	2187	23.5726611796982	nd	2.41991312299947	nd	3.99426154549606	nd	1.22125146411968e-05	nd
rnd-6_family-809	DNA	PIF-Harbinger	nd	503	503	98809	16.5059030047864	nd	7.50134613243632	nd	5.48837838658375	nd	0.000551763310096944	nd
rnd-1_family-496	LTR	LTR	nd	194	194	59219	17.2057072898914	nd	5.71942805518387	nd	2.34272480116163	nd	0.000330687199148164	nd
rnd-5_family-3198	DNA	DNA	nd	335	335	68824	15.065372399164	nd	4.12454347320613	nd	4.90450729396671	nd	0.000384322865873676	nd
rnd-1_family-1070	DNA	MULE-MuDR	nd	110	110	94812	11.783480572074	nd	1.02785733873367	nd	0.488976500864565	nd	0.000529443501674053	nd
rnd-1_family-1056	LTR	Gypsy	nd	227	227	49294	15.6953797622437	nd	2.05592790197576	nd	1.19671603034828	nd	0.00027526460755517	nd
rnd-6_family-2897	LINE	LINE	nd	154	154	38546	21.3418323561448	nd	9.64603642401265	nd	6.21070565039244	nd	0.00021524626856862	nd
rnd-1_family-1085	Retro	Retro	nd	184	184	30002	12.4897533497782	nd	2.17240517298846	nd	1.58172455169646	nd	0.000167535374606853	nd
rnd-1_family-248	DNA	DNA	nd	18	18	3309	21.3367089755204	nd	2.46903596252637	nd	2.4835932305832	nd	1.84779199578053e-05	nd
rnd-1_family-598	LINE	LINE	nd	552	552	101386	21.9919237370008	nd	2.44143875880366	nd	3.33857652930381	nd	0.000566153639420385	nd
rnd-4_family-110	Unknown	Unknown	nd	1002	1002	115448	14.6232179855846	nd	5.30266336359241	nd	2.65700765712704	nd	0.000644677819065794	nd
rnd-5_family-3312	LTR	LTR	nd	352	352	127446	18.0223464055292	nd	1.95720618928759	nd	2.36379650989479	nd	0.000711676333315944	nd
rnd-5_family-8960	Retro	Retro	nd	118	118	19414	7.03017770680956	nd	1.41603121458741	nd	1.20642474502942	nd	0.000108410498054044	nd
rnd-1_family-1083	Retro	Retro	nd	31	31	2751	11.7874954561977	nd	1.33749182115592	nd	7.15533987640837	nd	1.53619697201337e-05	nd
rnd-5_family-3800	LTR	LTR	nd	145	145	33141	11.5998352493897	nd	3.68992305603286	nd	1.84176065900263	nd	0.000185063990728808	nd
rnd-1_family-622	LTR	LTR	nd	20	20	1250	8.87037600000001	nd	1.84943199999999	nd	6.1871840000001	nd	6.98017526360129e-06	nd
rnd-3_family-419	LTR	Copia	nd	1130	1130	144394	18.2459289859718	nd	4.80460960981805	nd	3.40439949028365	nd	0.000806316341609956	nd
rnd-6_family-4201	Retro	Retro	nd	57	57	12055	17.2021219411032	nd	1.55181501451685	nd	1.35083036084617	nd	6.73168102421709e-05	nd
rnd-1_family-7	DNA	hAT-Ac	nd	2137	2137	447726	15.2414870702218	nd	4.96930821529541	nd	2.06693462072913	nd	0.00250016476005692	nd
rnd-1_family-866	DNA	DNA	nd	36	36	2182	20.4170623281392	nd	1.00831347387718	nd	2.19611365719523	nd	1.21845939401424e-05	nd
rnd-1_family-699	DNA	DNA	nd	254	254	12474	15.0244324194323	nd	4.24478515311847	nd	1.90501843835167	nd	6.965656499053e-05	nd
rnd-6_family-6540	DNA	hAT-Tag1	nd	214	214	24468	22.6982842896863	nd	4.3713270393984	nd	5.46555868890022	nd	0.000136632742679837	nd
rnd-1_family-647	LTR	LTR	nd	67	67	10450	15.8680794258364	nd	5.00471004784685	nd	7.70105167464069	nd	5.83542652037068e-05	nd
rnd-1_family-254	Retro	Retro	nd	221	221	16457	16.1214796135387	nd	2.21514856899804	nd	3.93417816126892	nd	9.18981954504692e-05	nd
rnd-5_family-2657	Unknown	Unknown	nd	121	121	21027	6.84094259761241	nd	3.17519807866081	nd	3.98459980025661	nd	0.000117417716214196	nd
rnd-5_family-2021	LTR	LTR	nd	271	271	41636	18.0895969833789	nd	5.43234220386175	nd	4.17841099048955	nd	0.000232501261820243	nd
rnd-1_family-232	Retro	Retro	nd	602	602	78620	15.0005945052139	nd	3.24442877130493	nd	2.32318443144286	nd	0.000439025103379467	nd
rnd-5_family-1607	LTR	LTR	nd	417	417	138646	15.0090831325829	nd	4.53174689497041	nd	3.20316237035463	nd	0.000774218703677812	nd
rnd-5_family-3754	DNA	DNA	nd	77	77	4865	14.4601582733812	nd	3.55944295991776	nd	2.85512024665981	nd	2.71668421259362e-05	nd
rnd-5_family-3792	LTR	LTR	nd	38	38	17870	27.2436994963576	nd	2.1322585338555	nd	2.90008170117589	nd	9.97885855684441e-05	nd
rnd-6_family-70	LINE	LINE	nd	226	226	31159	15.596876343915	nd	3.51461953207694	nd	4.37979781122673	nd	0.000173996224830842	nd
rnd-6_family-2718	LINE	LINE	nd	228	228	20629	17.6340326724499	nd	3.87595423917799	nd	6.59882447040607	nd	0.000115195228410265	nd
rnd-1_family-78	Unknown	Unknown	nd	379	379	132979	11.9427907413924	nd	4.44857233096939	nd	2.49159731987772	nd	0.000742573381102749	nd
rnd-5_family-3403	Retro	Retro	nd	119	119	7732	12.1611821003621	nd	2.98729177444394	nd	2.45398861872735	nd	4.31765721105322e-05	nd
rnd-1_family-465	DNA	hAT-Ac	nd	172	172	10025	18.8600339152122	nd	3.10522294264344	nd	1.63197306733167	nd	5.59810056140824e-05	nd
rnd-5_family-6490	DNA	DNA	nd	176	176	17413	20.5460810888424	nd	4.4470820651237	nd	4.0488698099122	nd	9.72366334920715e-05	nd
rnd-1_family-663	LTR	LTR	nd	161	161	36322	10.5980370023692	nd	2.06156819558429	nd	4.29107813446397	nd	0.000202827140739621	nd
rnd-1_family-510	LINE	LINE	nd	2	2	198	7.68727272727274	nd	0	nd	2.09575757575757	nd	1.10565976175444e-06	nd
rnd-1_family-996	DNA	hAT-Tag1	nd	97	97	17728	14.2036095442234	nd	2.86021999097482	nd	2.41368907942231	nd	9.8995637658499e-05	nd
rnd-5_family-1781	DNA	DNA	nd	68	68	13286	17.4912261026657	nd	4.10500677404797	nd	8.60062170705958	nd	7.41908868417654e-05	nd
rnd-6_family-6150	SINE	SINE	nd	170	170	14815	20.7826540668238	nd	4.9042686466419	nd	5.10371650354382	nd	8.27290372242025e-05	nd
rnd-5_family-194	DNA	hAT-Tag1	nd	113	113	43217	16.377024781909	nd	4.47404077099276	nd	3.2330821204619	nd	0.000241329787493646	nd
rnd-5_family-1254	DNA	DNA	nd	179	179	28214	18.7893815127257	nd	2.79104735237796	nd	5.63303643581239	nd	0.000157550931909797	nd
rnd-5_family-5699	LTR	LTR	nd	97	97	17088	4.04030606273394	nd	0.620762523408217	nd	0.260884831460672	nd	9.54217879235351e-05	nd
rnd-6_family-1673	LTR	LTR	nd	327	327	38803	14.2525745432063	nd	6.94680694791549	nd	5.5016289977583	nd	0.000216681392602817	nd
rnd-1_family-177	DNA	hAT-Ac	nd	824	824	303338	9.88833014657118	nd	3.35340774976697	nd	0.75589537084134	nd	0.00169388192328823	nd
rnd-1_family-710	LINE	LINE	nd	271	271	41038	5.57890881621929	nd	0.846750572639944	nd	9.01902529363079	nd	0.000229161945974136	nd
rnd-1_family-1140	DNA	DNA	nd	121	121	16864	15.5926085151799	nd	2.61990275142298	nd	6.26810543168867	nd	9.41709405162978e-05	nd
rnd-5_family-95	Retro	Retro	nd	121	121	7853	8.13840570482569	nd	0.292931363810009	nd	0.0927288934165285	nd	4.38522530760488e-05	nd
rnd-1_family-103	LTR	Gypsy	nd	1092	1092	1707910	10.8265795504426	nd	0.5411761978108	nd	0.357948434051415	nd	0.00953720890756583	nd
rnd-6_family-296	DNA	hAT-Ac	nd	997	997	306108	16.5185851725376	nd	6.84103463483087	nd	5.88307358840593	nd	0.00170934999167237	nd
rnd-1_family-132	Retro	Retro	nd	598	598	96034	8.36997688318633	nd	3.65255586563116	nd	1.55215444530056	nd	0.000536267321011749	nd
rnd-1_family-460	Retro	Retro	nd	21	21	1163	19.5145657781598	nd	2.99559759243334	nd	3.24103181427344	nd	6.49435506525464e-06	nd
rnd-4_family-2303	Retro	Retro	nd	356	356	58907	12.6359751812167	nd	4.23954165039823	nd	3.87738655847347	nd	0.000328944947402369	nd
rnd-1_family-290	LTR	LTR	nd	76	76	15368	14.7955465903177	nd	4.11508914627809	nd	4.06122527329512	nd	8.58170667608197e-05	nd
rnd-1_family-862	Retro	Retro	nd	16	16	2767	21.1137766534157	nd	6.01286953379101	nd	4.22852547885791	nd	1.54513159635078e-05	nd
rnd-5_family-2568	LTR	Gypsy	nd	74	74	71394	16.4452991848084	nd	1.13722875871917	nd	1.84917388015796	nd	0.000398674106215641	nd
rnd-1_family-37	LINE	RTE-BovB	nd	1225	1225	115162	16.7047499175073	nd	2.39566115558965	nd	1.73458788489251	nd	0.000643080754965482	nd
rnd-1_family-1160	LTR	LTR	nd	136	136	20117	15.4930799821041	nd	5.11102152408458	nd	1.97547298304909	nd	0.000112336148622294	nd
rnd-1_family-304	Retro	Retro	nd	81	81	16575	10.0745411764706	nd	2.5714045248869	nd	2.83134781297122	nd	9.25571239953531e-05	nd
rnd-1_family-989	Unknown	Unknown	nd	249	249	23313	15.2151323296013	nd	1.49241539055468	nd	1.00548234890406	nd	0.00013018306073627	nd
rnd-4_family-123	Retro	Retro	nd	738	738	107421	17.1475717038589	nd	4.97504305489706	nd	3.55515867474726	nd	0.000599853925593052	nd
rnd-6_family-617	LTR	LTR	nd	332	332	163005	18.1989930370119	nd	4.93211514984432	nd	4.76773111254461	nd	0.000910242775074663	nd
rnd-5_family-993	DNA	DNA	nd	899	899	208643	12.542577944144	nd	2.11043950671825	nd	1.72749845429856	nd	0.00116509176601885	nd
rnd-1_family-227	LTR	Gypsy	nd	416	416	121459	19.8097008043866	nd	1.66954453766341	nd	1.7841338229359	nd	0.0006782440858734	nd
rnd-5_family-936	LTR	LTR	nd	894	894	1103065	17.0293399845219	nd	2.8581928535531	nd	4.49383059020552	nd	0.00615966962171549	nd
rnd-1_family-896	DNA	DNA	nd	366	366	37081	15.6252946252791	nd	0.540738922898573	nd	0.141885332110785	nd	0.00020706550315968	nd
rnd-1_family-1007	DNA	DNA	nd	11	11	835	14.5269580838323	nd	5.91882634730537	nd	4.9230179640718	nd	4.66275707608566e-06	nd
rnd-5_family-110	DNA	Ginger-1	nd	343	343	41374	15.0184101126293	nd	4.98175859235284	nd	8.12840600377022	nd	0.000231038217084992	nd
rnd-1_family-951	LTR	Copia	nd	127	127	33529	23.3538462226748	nd	3.83620776044721	nd	4.65728593158124	nd	0.00018723063713063	nd
rnd-5_family-3477	Retro	Retro	nd	184	184	38435	9.89596331468649	nd	3.24963600884631	nd	1.3151778327046	nd	0.000214626429005213	nd
rnd-1_family-1099	LTR	LTR	nd	112	112	13871	14.6473606805566	nd	0.728545887102634	nd	0.838050609184602	nd	7.74576088651308e-05	nd
rnd-1_family-547	DNA	DNA	nd	553	553	55799	18.4725677879542	nd	2.22622520116852	nd	2.1055015322854	nd	0.000311589439626951	nd
rnd-5_family-453	DNA	DNA	nd	271	271	58187	20.6572089985704	nd	4.10712289686656	nd	9.26666179730913	nd	0.000324924366450535	nd
rnd-1_family-473	LINE	LINE	nd	47	47	15202	14.479840152611	nd	1.65280949875006	nd	1.97082291803727	nd	8.48900994858135e-05	nd
rnd-6_family-928	LINE	LINE	nd	172	172	24658	15.7589374645146	nd	3.87165828534317	nd	3.64802903722913	nd	0.000137693729319905	nd
rnd-1_family-782	LINE	LINE	nd	87	87	12282	20.1888088259244	nd	1.66846686207443	nd	2.35400097703959	nd	6.85844100700409e-05	nd
rnd-1_family-119	Retro	Retro	nd	907	907	243307	8.09093544370003	nd	1.97578959914944	nd	0.625674970304939	nd	0.00135866040228883	nd
rnd-1_family-851	Retro	Retro	nd	43	43	3659	20.3608034982235	nd	4.69859797758955	nd	5.69036895326589	nd	2.04323690316137e-05	nd
rnd-6_family-1134	LTR	LTR	nd	997	997	168435	15.8186433935983	nd	2.91888117077746	nd	2.54283100305819	nd	0.000940564656419747	nd
rnd-5_family-3089	DNA	DNA	nd	1318	1318	307903	10.7655836416049	nd	9.37991766887763	nd	5.20071795337892	nd	0.0017193735233509	nd
rnd-1_family-521	LTR	LTR	nd	373	373	71242	15.1656376856343	nd	4.16492251761582	nd	5.01747003172268	nd	0.000397825316903587	nd
rnd-1_family-890	LTR	LTR	nd	14	14	2136	19.0301685393258	nd	1.61605337078647	nd	6.19913857677895	nd	1.19277234904419e-05	nd
rnd-6_family-1135	LTR	LTR	nd	632	632	96964	19.6871454354198	nd	2.79141444247371	nd	3.22549616352423	nd	0.000541460571407869	nd
rnd-6_family-1915	LTR	LTR	nd	390	390	238293	19.3879992278352	nd	4.43102222893487	nd	4.8350074907812	nd	0.00133066152327147	nd
rnd-1_family-190	DNA	DNA	nd	89	89	6794	15.9343553135121	nd	2.12845746246683	nd	2.29714895496027	nd	3.79386485927257e-05	nd
rnd-1_family-756	LTR	LTR	nd	185	185	33582	13.2371639568828	nd	3.06041450777219	nd	2.32128044785888	nd	0.000187526596561807	nd
rnd-1_family-398	DNA	DNA	nd	80	80	37121	8.23633199536753	nd	7.26311252390818	nd	1.61921068936752	nd	0.000207288868768115	nd
rnd-6_family-164	LINE	LINE	nd	104	104	14309	7.59076385491646	nd	3.68188063456579	nd	1.31218254245582	nd	7.99034622774967e-05	nd
rnd-1_family-948	LTR	Gypsy	nd	242	242	86891	21.3324011692815	nd	1.53145791854208	nd	1.64648421585617	nd	0.000485211527063664	nd
rnd-1_family-613	SINE	SINE	nd	13	13	661	17.5031770045386	nd	1.13177004538578	nd	0.745900151285927	nd	3.69111667939236e-06	nd
rnd-1_family-342	LINE	RTE-BovB	nd	60	60	7163	18.7048722602276	nd	2.63158592768407	nd	3.50077202289539	nd	3.99991963305408e-05	nd
rnd-1_family-934	DNA	DNA	nd	95	95	14669	14.7340998023044	nd	2.88985820437666	nd	3.07741222987254	nd	8.19137527534139e-05	nd
rnd-1_family-1015	Retro	Retro	nd	12	12	642	9.65679127725859	nd	1.24760124610592	nd	0	nd	3.58501801538562e-06	nd
rnd-5_family-1138	DNA	DNA	nd	138	138	20562	10.6470153681548	nd	1.45151882112643	nd	2.06859400836501	nd	0.000114821091016136	nd
rnd-1_family-247	Unknown	Unknown	nd	258	258	60123	18.8726622091362	nd	5.6125454484974	nd	4.82588343894965	nd	0.0003357352618988	nd
rnd-1_family-12	LINE	RTE-BovB	nd	4295	4295	786060	11.5618113629926	nd	2.54305718392761	nd	1.86535912016767	nd	0.00438946925416515	nd
rnd-5_family-8227	LTR	Gypsy	nd	267	267	225505	17.3622748497725	nd	1.93542027892971	nd	1.39864238043392	nd	0.00125925153825473	nd
rnd-5_family-897	DNA	TcMar-Stowaway	nd	277	277	34957	18.5513316360105	nd	4.0830317246901	nd	7.56903624452886	nd	0.000195204789351768	nd
rnd-1_family-5	LTR	Gypsy	nd	1143	1143	1651142	9.69111239372904	nd	1.84914416203347	nd	1.45404454613273	nd	0.00922020843607453	nd
rnd-1_family-199	LINE	RTE-BovB	nd	565	565	365757	18.2504859237199	nd	1.40026427382162	nd	1.3751890189398	nd	0.00204243837111121	nd
rnd-1_family-543	DNA	DNA	nd	9	9	539	16.5987755102041	nd	0	nd	5.6418181818182	nd	3.00985157366488e-06	nd
rnd-5_family-7910	LTR	Gypsy	nd	1152	1152	258925	17.7900090373674	nd	4.68588398184941	nd	4.52021091049828	nd	0.00144587350410237	nd
rnd-6_family-624	Unknown	Unknown	nd	284	284	51851	18.0530830649355	nd	3.60240438950079	nd	4.47086632851921	nd	0.000289543254074393	nd
rnd-1_family-488	LTR	LTR	nd	667	667	60951	13.9845306885864	nd	2.17082065921802	nd	2.44242243769565	nd	0.00034035892999341	nd
rnd-1_family-998	DNA	DNA	nd	207	207	51542	13.8059883202057	nd	2.61870086531445	nd	1.59398723371239	nd	0.00028781775474923	nd
rnd-4_family-873	LTR	LTR	nd	264	264	14970	19.1385290581171	nd	0.458538410153638	nd	0.733950567802283	nd	8.35945789568891e-05	nd
rnd-6_family-586	LINE	L1	nd	599	599	95968	23.4213165846963	nd	5.47095625625265	nd	6.51079964154717	nd	0.000535898767757831	nd
rnd-5_family-2064	DNA	MULE-MuDR	nd	260	260	54468	12.9261604979062	nd	7.61064992289109	nd	6.01206506572693	nd	0.000304156949006268	nd
rnd-1_family-1171	Retro	Retro	nd	7	7	370	22.4015675675675	nd	1.08075675675675	nd	1.16156756756757	nd	2.06613187802598e-06	nd
rnd-1_family-77	Unknown	Unknown	nd	497	497	89324	9.60955040078674	nd	3.24195401011956	nd	6.59993058976264	nd	0.000498797740196737	nd
rnd-1_family-9	DNA	DNA	nd	1256	1256	158126	13.4433143189627	nd	2.0147526655958	nd	1.78602367732145	nd	0.000882997754985774	nd
rnd-5_family-667	DNA	DNA	nd	194	194	40846	15.3240202222977	nd	3.05272854135033	nd	5.74615727366218	nd	0.000228089791053647	nd
rnd-1_family-179	DNA	DNA	nd	582	582	85198	15.750385220311	nd	3.88097314490925	nd	4.9649957745482	nd	0.000475757577686642	nd
rnd-5_family-873	LINE	LINE	nd	421	421	52763	16.1453255121978	nd	4.34477152550109	nd	2.90105016773093	nd	0.000294635989946716	nd
rnd-5_family-874	DNA	DNA	nd	1167	1167	122346	19.524773265983	nd	7.06543965474913	nd	3.35358867474072	nd	0.000683197218240451	nd
rnd-6_family-715	DNA	PIF-Harbinger	nd	53	53	15725	9.04384228934838	nd	1.30877392686811	nd	0.719115421303644	nd	8.78106048161043e-05	nd
rnd-4_family-1865	DNA	DNA	nd	1115	1115	296940	15.1791107631203	nd	5.38417619721262	nd	2.79953172358239	nd	0.00165815459421901	nd
rnd-1_family-713	LTR	LTR	nd	341	341	41685	10.5493491663678	nd	1.39840446203672	nd	1.43775746671475	nd	0.000232774884690576	nd
rnd-1_family-1158	LTR	LTR	nd	118	118	23656	15.7551259722695	nd	0.189401843084207	nd	0.470961701048362	nd	0.000132098420828602	nd
rnd-5_family-7800	LTR	LTR	nd	89	89	54413	25.089323139691	nd	3.95506735522828	nd	3.78034697590619	nd	0.00030384982129467	nd
rnd-1_family-94	DNA	DNA	nd	201	201	33900	5.58907020649058	nd	4.76472654867308	nd	5.60618643068025	nd	0.000189302353148867	nd
rnd-1_family-767	SINE	SINE	nd	366	366	30359	12.1930528014764	nd	1.39163509997031	nd	2.17449718370159	nd	0.000169528912662137	nd
