subelement	bin_id	source_id	source_genome	start	stop	length	avg_rank	num_genomes	S_Abortusovis_SR44	S_Agona_SL483	S_Bongori_NCTC12419	S_Choleraesuis_SCB67	S_Dublin_CT02021853	S_Enteritidis_P125109	S_Gallinarum_28791	S_Gall_Pullorum_RKS5078	S_Heidelberg_SL476	S_Newport_SL254	S_ParatyphiA_AKU12601	S_ParatyphiA_ATCC9150	S_ParatyphiB_SPB7	S_ParatyphiC_RKS4594	S_Schwarzengrund_CVM19633	S_Typhimurium_LT2	S_Typhimurium_SL1344	S_Typhimurium_ST313_AGEnt	S_Typhi_CT18	S_Typhi_Ty2
bin615_se00002	bin615	S_Typhimurium_ST313_AGEnt_accessory_0351_length_1304	S_Typhimurium_ST313_AGEnt	583	657	75	NA	7	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	1	1	1	0	0
bin615_se00003	bin615	S_Typhimurium_ST313_AGEnt_accessory_0351_length_1304	S_Typhimurium_ST313_AGEnt	658	1221	564	NA	8	0	0	0	1	1	1	0	0	0	1	0	0	0	1	0	1	1	1	0	0
bin616_se00001	bin616	S_Typhimurium_LT2_accessory_0105_length_42710	S_Typhimurium_LT2	1	1218	1218	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
bin617_se00001	bin617	S_Abortusovis_SR44_AGEnt_accessory_0060_length_1217	S_Abortusovis_SR44	1	3	3	NA	13	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0
bin617_se00002	bin617	S_Abortusovis_SR44_AGEnt_accessory_0060_length_1217	S_Abortusovis_SR44	4	1217	1214	NA	14	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	0	1	0	0
bin618_se00001	bin618	S_Abortusovis_SR44_AGEnt_accessory_0112_length_4792	S_Abortusovis_SR44	1	1214	1214	NA	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin619_se00001	bin619	S_ParatyphiB_SPB7_accessory_0310_length_37045	S_ParatyphiB_SPB7	1	1212	1212	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
bin620_se00001	bin620	S_ParatyphiB_SPB7_accessory_0004_length_7229	S_ParatyphiB_SPB7	1	1212	1212	NA	5	1	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0
bin621_se00001	bin621	S_Schwarzengrund_CVM19633_accessory_0336_length_14324	S_Schwarzengrund_CVM19633	1	938	938	NA	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
bin621_se00002	bin621	S_Schwarzengrund_CVM19633_accessory_0336_length_14324	S_Schwarzengrund_CVM19633	939	1047	109	NA	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin621_se00003	bin621	S_Schwarzengrund_CVM19633_accessory_0336_length_14324	S_Schwarzengrund_CVM19633	1048	1204	157	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin622_se00001	bin622	S_Bongori_NCTC12419_accessory_0151_length_1200	S_Bongori_NCTC12419	1	1200	1200	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin623_se00001	bin623	S_Abortusovis_SR44_AGEnt_accessory_0348_length_13168	S_Abortusovis_SR44	1	633	633	NA	6	1	1	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0
bin623_se00002	bin623	S_Abortusovis_SR44_AGEnt_accessory_0348_length_13168	S_Abortusovis_SR44	634	1191	558	NA	5	1	0	0	1	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0
bin624_se00001	bin624	S_Typhi_CT18_accessory_0449_length_1176	S_Typhi_CT18	1	1176	1176	NA	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
bin625_se00001	bin625	S_Bongori_NCTC12419_accessory_0003_length_1168	S_Bongori_NCTC12419	1	1168	1168	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin626_se00001	bin626	S_Typhi_CT18_accessory_0082_length_1161	S_Typhi_CT18	1	3	3	NA	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
bin626_se00002	bin626	S_Typhi_CT18_accessory_0082_length_1161	S_Typhi_CT18	4	1161	1158	NA	19	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bin627_se00001	bin627	S_Typhimurium_ST313_AGEnt_accessory_0073_length_4583	S_Typhimurium_ST313_AGEnt	1	1156	1156	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
bin628_se00001	bin628	S_Bongori_NCTC12419_accessory_0428_length_1155	S_Bongori_NCTC12419	1	1155	1155	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin629_se00001	bin629	S_Abortusovis_SR44_AGEnt_accessory_0020_length_1811	S_Abortusovis_SR44	1	1002	1002	NA	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin629_se00002	bin629	S_Abortusovis_SR44_AGEnt_accessory_0020_length_1811	S_Abortusovis_SR44	1003	1118	116	NA	9	1	0	0	1	1	1	0	0	0	1	0	0	0	1	0	1	1	1	0	0
bin629_se00003	bin629	S_Abortusovis_SR44_AGEnt_accessory_0020_length_1811	S_Abortusovis_SR44	1119	1149	31	NA	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin630_se00001	bin630	S_Bongori_NCTC12419_accessory_0541_length_19136	S_Bongori_NCTC12419	1	1120	1120	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin631_se00001	bin631	S_Newport_SL254_accessory_0001_length_176473	S_Newport_SL254	1	259	259	NA	4	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
bin631_se00002	bin631	S_Newport_SL254_accessory_0001_length_176473	S_Newport_SL254	260	499	240	NA	3	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
bin631_se00003	bin631	S_Newport_SL254_accessory_0001_length_176473	S_Newport_SL254	500	1117	618	NA	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
bin632_se00001	bin632	S_Bongori_NCTC12419_accessory_0438_length_1194	S_Bongori_NCTC12419	1	1117	1117	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin633_se00001	bin633	S_Bongori_NCTC12419_accessory_0245_length_1116	S_Bongori_NCTC12419	1	1116	1116	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin634_se00001	bin634	S_Gallinarum_28791_accessory_0347_length_1170	S_Gallinarum_28791	1	1114	1114	NA	4	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
bin635_se00001	bin635	S_Dublin_CT02021853_accessory_0169_length_1111	S_Dublin_CT02021853	1	412	412	NA	19	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bin635_se00002	bin635	S_Dublin_CT02021853_accessory_0169_length_1111	S_Dublin_CT02021853	413	415	3	NA	18	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
bin635_se00003	bin635	S_Dublin_CT02021853_accessory_0169_length_1111	S_Dublin_CT02021853	416	416	1	NA	17	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1
bin635_se00004	bin635	S_Dublin_CT02021853_accessory_0169_length_1111	S_Dublin_CT02021853	417	1111	695	NA	6	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0
bin636_se00001	bin636	S_Heidelberg_SL476_accessory_0231_length_1105	S_Heidelberg_SL476	1	124	124	NA	14	1	1	0	0	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1
bin636_se00002	bin636	S_Heidelberg_SL476_accessory_0231_length_1105	S_Heidelberg_SL476	125	988	864	NA	19	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bin636_se00003	bin636	S_Heidelberg_SL476_accessory_0231_length_1105	S_Heidelberg_SL476	989	1104	116	NA	15	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	0	0
bin636_se00004	bin636	S_Heidelberg_SL476_accessory_0231_length_1105	S_Heidelberg_SL476	1105	1105	1	NA	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
bin637_se00001	bin637	S_Typhimurium_LT2_accessory_0375_length_1104	S_Typhimurium_LT2	1	399	399	NA	9	1	1	0	1	0	0	0	0	1	1	0	0	0	1	0	1	1	1	0	0
bin637_se00002	bin637	S_Typhimurium_LT2_accessory_0375_length_1104	S_Typhimurium_LT2	400	1103	704	NA	19	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bin637_se00003	bin637	S_Typhimurium_LT2_accessory_0375_length_1104	S_Typhimurium_LT2	1104	1104	1	NA	13	0	0	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1
bin638_se00001	bin638	S_Gallinarum_28791_accessory_0400_length_1101	S_Gallinarum_28791	1	1	1	NA	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
bin638_se00002	bin638	S_Gallinarum_28791_accessory_0400_length_1101	S_Gallinarum_28791	2	1101	1100	NA	19	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bin639_se00001	bin639	S_Abortusovis_SR44_AGEnt_accessory_0051_length_1098	S_Abortusovis_SR44	1	1098	1098	NA	19	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bin640_se00001	bin640	S_Agona_SL483_accessory_0130_length_1096	S_Agona_SL483	1	1096	1096	NA	5	0	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
bin641_se00001	bin641	S_Bongori_NCTC12419_accessory_0034_length_1095	S_Bongori_NCTC12419	1	1095	1095	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin642_se00001	bin642	S_Abortusovis_SR44_AGEnt_accessory_0233_length_14260	S_Abortusovis_SR44	1	1093	1093	NA	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin643_se00001	bin643	S_Bongori_NCTC12419_accessory_0333_length_1088	S_Bongori_NCTC12419	1	1088	1088	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin644_se00001	bin644	S_Typhimurium_LT2_accessory_0014_length_5344	S_Typhimurium_LT2	1	1084	1084	NA	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
bin645_se00001	bin645	S_ParatyphiC_RKS4594_accessory_0134_length_39779	S_ParatyphiC_RKS4594	1	299	299	NA	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
bin645_se00002	bin645	S_ParatyphiC_RKS4594_accessory_0134_length_39779	S_ParatyphiC_RKS4594	300	1084	785	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
bin646_se00001	bin646	S_Agona_SL483_accessory_0125_length_41322	S_Agona_SL483	1	1076	1076	NA	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin647_se00001	bin647	S_Bongori_NCTC12419_accessory_0192_length_13031	S_Bongori_NCTC12419	1	1069	1069	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin648_se00001	bin648	S_Abortusovis_SR44_AGEnt_accessory_0148_length_1066	S_Abortusovis_SR44	1	1066	1066	NA	18	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
bin649_se00001	bin649	S_Schwarzengrund_CVM19633_accessory_0420_length_1064	S_Schwarzengrund_CVM19633	1	1064	1064	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin650_se00001	bin650	S_Bongori_NCTC12419_accessory_0424_length_1062	S_Bongori_NCTC12419	1	1062	1062	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin651_se00001	bin651	S_Typhi_CT18_accessory_0512_length_138325	S_Typhi_CT18	1	1057	1057	NA	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
bin652_se00001	bin652	S_Typhi_CT18_accessory_0529_length_1052	S_Typhi_CT18	1	636	636	NA	15	0	1	0	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1
bin652_se00002	bin652	S_Typhi_CT18_accessory_0529_length_1052	S_Typhi_CT18	637	1048	412	NA	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
bin652_se00003	bin652	S_Typhi_CT18_accessory_0529_length_1052	S_Typhi_CT18	1049	1052	4	NA	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
bin653_se00001	bin653	S_Newport_SL254_accessory_0419_length_1044	S_Newport_SL254	1	118	118	NA	16	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0
bin653_se00002	bin653	S_Newport_SL254_accessory_0419_length_1044	S_Newport_SL254	119	120	2	NA	9	1	0	0	0	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0
bin653_se00003	bin653	S_Newport_SL254_accessory_0419_length_1044	S_Newport_SL254	121	832	712	NA	3	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
bin653_se00004	bin653	S_Newport_SL254_accessory_0419_length_1044	S_Newport_SL254	833	834	2	NA	10	0	1	0	1	0	0	0	0	1	1	1	1	0	1	0	1	1	1	0	0
bin653_se00005	bin653	S_Newport_SL254_accessory_0419_length_1044	S_Newport_SL254	835	1044	210	NA	16	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0
bin654_se00001	bin654	S_Choleraesuis_SCB67_accessory_0002_length_138742	S_Choleraesuis_SCB67	1	1039	1039	NA	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin655_se00001	bin655	S_Heidelberg_SL476_accessory_0037_length_62650	S_Heidelberg_SL476	1	1035	1035	NA	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
bin656_se00001	bin656	S_Abortusovis_SR44_AGEnt_accessory_0426_length_1026	S_Abortusovis_SR44	1	1026	1026	NA	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin657_se00001	bin657	S_ParatyphiA_AKU12601_accessory_0105_length_16889	S_ParatyphiA_AKU12601	1	1021	1021	NA	5	0	0	0	1	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0
bin658_se00001	bin658	S_Abortusovis_SR44_AGEnt_accessory_0003_length_1012	S_Abortusovis_SR44	1	818	818	NA	13	1	0	0	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	0
bin658_se00002	bin658	S_Abortusovis_SR44_AGEnt_accessory_0003_length_1012	S_Abortusovis_SR44	819	910	92	NA	12	1	0	0	1	1	1	1	1	1	1	0	0	1	1	0	1	1	0	0	0
bin658_se00003	bin658	S_Abortusovis_SR44_AGEnt_accessory_0003_length_1012	S_Abortusovis_SR44	911	912	2	NA	15	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0
bin658_se00004	bin658	S_Abortusovis_SR44_AGEnt_accessory_0003_length_1012	S_Abortusovis_SR44	913	1012	100	NA	17	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1
bin659_se00001	bin659	S_Typhimurium_SL1344_accessory_0240_length_43505	S_Typhimurium_SL1344	1	435	435	NA	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
bin659_se00002	bin659	S_Typhimurium_SL1344_accessory_0240_length_43505	S_Typhimurium_SL1344	436	440	5	NA	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
bin659_se00003	bin659	S_Typhimurium_SL1344_accessory_0240_length_43505	S_Typhimurium_SL1344	441	981	541	NA	4	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
bin659_se00004	bin659	S_Typhimurium_SL1344_accessory_0240_length_43505	S_Typhimurium_SL1344	982	1009	28	NA	3	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
bin659_se00005	bin659	S_Typhimurium_SL1344_accessory_0240_length_43505	S_Typhimurium_SL1344	1010	1010	1	NA	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
bin660_se00001	bin660	S_Agona_SL483_accessory_0336_length_9143	S_Agona_SL483	1	1009	1009	NA	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin661_se00001	bin661	S_Bongori_NCTC12419_accessory_0185_length_1005	S_Bongori_NCTC12419	1	999	999	NA	18	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bin661_se00002	bin661	S_Bongori_NCTC12419_accessory_0185_length_1005	S_Bongori_NCTC12419	1000	1005	6	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin662_se00001	bin662	S_ParatyphiA_AKU12601_accessory_0210_length_3457	S_ParatyphiA_AKU12601	1	3	3	NA	5	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0
bin662_se00002	bin662	S_ParatyphiA_AKU12601_accessory_0210_length_3457	S_ParatyphiA_AKU12601	4	6	3	NA	6	0	1	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0
bin662_se00003	bin662	S_ParatyphiA_AKU12601_accessory_0210_length_3457	S_ParatyphiA_AKU12601	7	8	2	NA	7	0	1	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0
bin662_se00004	bin662	S_ParatyphiA_AKU12601_accessory_0210_length_3457	S_ParatyphiA_AKU12601	9	9	1	NA	12	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0
bin662_se00005	bin662	S_ParatyphiA_AKU12601_accessory_0210_length_3457	S_ParatyphiA_AKU12601	10	902	893	NA	15	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1
bin662_se00006	bin662	S_ParatyphiA_AKU12601_accessory_0210_length_3457	S_ParatyphiA_AKU12601	903	1004	102	NA	3	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
bin663_se00001	bin663	S_ParatyphiB_SPB7_accessory_0106_length_20449	S_ParatyphiB_SPB7	1	1	1	NA	10	0	0	0	0	1	1	1	1	1	0	0	0	1	0	1	1	1	1	0	0
bin663_se00002	bin663	S_ParatyphiB_SPB7_accessory_0106_length_20449	S_ParatyphiB_SPB7	2	1003	1002	NA	11	0	0	0	0	1	1	1	1	1	1	0	0	1	0	1	1	1	1	0	0
bin664_se00001	bin664	S_Enteritidis_P125109_accessory_0235_length_45029	S_Enteritidis_P125109	1	999	999	NA	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin665_se00001	bin665	S_ParatyphiB_SPB7_accessory_0189_length_84789	S_ParatyphiB_SPB7	1	995	995	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
bin666_se00001	bin666	S_Typhimurium_LT2_accessory_0295_length_48444	S_Typhimurium_LT2	1	987	987	NA	10	0	0	0	1	1	0	0	0	0	1	0	0	0	1	1	1	1	1	1	1
bin667_se00001	bin667	S_Agona_SL483_accessory_0393_length_6480	S_Agona_SL483	1	987	987	NA	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin668_se00001	bin668	S_Choleraesuis_SCB67_accessory_0356_length_982	S_Choleraesuis_SCB67	1	982	982	NA	9	0	0	0	1	1	1	1	1	1	0	0	0	0	1	0	1	1	0	0	0
bin669_se00001	bin669	S_Choleraesuis_SCB67_accessory_0394_length_982	S_Choleraesuis_SCB67	1	982	982	NA	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
bin670_se00001	bin670	S_Dublin_CT02021853_accessory_0362_length_981	S_Dublin_CT02021853	1	981	981	NA	19	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bin671_se00001	bin671	S_Enteritidis_P125109_accessory_0314_length_977	S_Enteritidis_P125109	1	1	1	NA	16	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
bin671_se00002	bin671	S_Enteritidis_P125109_accessory_0314_length_977	S_Enteritidis_P125109	2	977	976	NA	19	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bin672_se00001	bin672	S_ParatyphiA_AKU12601_accessory_0280_length_55878	S_ParatyphiA_AKU12601	1	974	974	NA	3	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
bin673_se00001	bin673	S_Heidelberg_SL476_accessory_0499_length_22373	S_Heidelberg_SL476	1	973	973	NA	3	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
bin674_se00001	bin674	S_Gall_Pullorum_RKS5078_accessory_0270_length_42879	S_Gall_Pullorum_RKS5078	1	973	973	NA	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
bin675_se00001	bin675	S_Enteritidis_P125109_accessory_0275_length_1444	S_Enteritidis_P125109	1	972	972	NA	4	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
bin676_se00001	bin676	S_Choleraesuis_SCB67_accessory_0454_length_968	S_Choleraesuis_SCB67	1	968	968	NA	11	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0
bin677_se00001	bin677	S_Schwarzengrund_CVM19633_accessory_0290_length_968	S_Schwarzengrund_CVM19633	1	494	494	NA	19	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bin677_se00002	bin677	S_Schwarzengrund_CVM19633_accessory_0290_length_968	S_Schwarzengrund_CVM19633	495	560	66	NA	18	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bin677_se00003	bin677	S_Schwarzengrund_CVM19633_accessory_0290_length_968	S_Schwarzengrund_CVM19633	561	941	381	NA	19	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
bin677_se00004	bin677	S_Schwarzengrund_CVM19633_accessory_0290_length_968	S_Schwarzengrund_CVM19633	942	968	27	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
bin678_se00001	bin678	S_Agona_SL483_accessory_0141_length_4165	S_Agona_SL483	1	9	9	NA	8	0	1	0	1	1	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0
bin678_se00002	bin678	S_Agona_SL483_accessory_0141_length_4165	S_Agona_SL483	10	965	956	NA	14	0	1	0	1	1	1	1	1	1	1	0	0	1	1	0	1	1	0	1	1
bin678_se00003	bin678	S_Agona_SL483_accessory_0141_length_4165	S_Agona_SL483	966	968	3	NA	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin679_se00001	bin679	S_Abortusovis_SR44_AGEnt_accessory_0328_length_964	S_Abortusovis_SR44	1	964	964	NA	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1
bin680_se00001	bin680	S_Bongori_NCTC12419_accessory_0217_length_962	S_Bongori_NCTC12419	1	962	962	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin681_se00001	bin681	S_Typhimurium_LT2_accessory_0456_length_961	S_Typhimurium_LT2	1	555	555	NA	18	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
bin681_se00002	bin681	S_Typhimurium_LT2_accessory_0456_length_961	S_Typhimurium_LT2	556	960	405	NA	17	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1
bin681_se00003	bin681	S_Typhimurium_LT2_accessory_0456_length_961	S_Typhimurium_LT2	961	961	1	NA	15	0	1	0	0	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1
bin682_se00001	bin682	S_ParatyphiC_RKS4594_accessory_0030_length_45029	S_ParatyphiC_RKS4594	1	3	3	NA	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
bin682_se00002	bin682	S_ParatyphiC_RKS4594_accessory_0030_length_45029	S_ParatyphiC_RKS4594	4	4	1	NA	7	0	1	0	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0
bin682_se00003	bin682	S_ParatyphiC_RKS4594_accessory_0030_length_45029	S_ParatyphiC_RKS4594	5	955	951	NA	8	0	1	0	1	1	1	1	1	0	1	0	0	0	1	0	0	0	0	0	0
bin683_se00001	bin683	S_Typhimurium_ST313_AGEnt_accessory_0653_length_1968	S_Typhimurium_ST313_AGEnt	1	954	954	NA	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
bin684_se00001	bin684	S_Bongori_NCTC12419_accessory_0016_length_950	S_Bongori_NCTC12419	1	159	159	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin684_se00002	bin684	S_Bongori_NCTC12419_accessory_0016_length_950	S_Bongori_NCTC12419	160	494	335	NA	5	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1
bin684_se00003	bin684	S_Bongori_NCTC12419_accessory_0016_length_950	S_Bongori_NCTC12419	495	950	456	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin685_se00001	bin685	S_Typhimurium_SL1344_accessory_0330_length_3461	S_Typhimurium_SL1344	1	28	28	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
bin685_se00002	bin685	S_Typhimurium_SL1344_accessory_0330_length_3461	S_Typhimurium_SL1344	29	213	185	NA	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
bin685_se00003	bin685	S_Typhimurium_SL1344_accessory_0330_length_3461	S_Typhimurium_SL1344	214	731	518	NA	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0
bin685_se00004	bin685	S_Typhimurium_SL1344_accessory_0330_length_3461	S_Typhimurium_SL1344	732	950	219	NA	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
bin686_se00001	bin686	S_Bongori_NCTC12419_accessory_0059_length_946	S_Bongori_NCTC12419	1	946	946	NA	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bin687_se00001	bin687	S_Choleraesuis_SCB67_accessory_0061_length_10070	S_Choleraesuis_SCB67	1	946	946	NA	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
bin688_se00001	bin688	S_Abortusovis_SR44_AGEnt_accessory_0267_length_944	S_Abortusovis_SR44	1	944	944	NA	14	1	1	0	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	0	0
bin689_se00001	bin689	S_Newport_SL254_accessory_0293_length_50724	S_Newport_SL254	1	887	887	NA	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0
bin689_se00002	bin689	S_Newport_SL254_accessory_0293_length_50724	S_Newport_SL254	888	942	55	NA	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
